_id_,fecha_inicio,comp_interno1,comp_interno2,comp_interno3,comp_interno4,categoria1,categoria2,categoria3
68112,2019-07-15,0.0,b'1',19.0,45.0,1.0,9.0,164.0
97151,2021-02-15,1519.756838905775,b'0',21.0,60.0,3.0,9.0,166.0
34072,2017-10-25,0.0,b'1',6.0,59.0,2.0,3.0,151.0
1408,2016-08-02,0.0,b'0',14.0,43.0,1.0,6.0,159.0
80275,2020-05-14,0.0,b'0',5.0,59.0,1.0,9.0,150.0
97590,2021-02-17,0.0,b'1',19.0,69.0,3.0,3.0,164.0
30740,2017-09-14,405.26849037487335,b'1',6.0,42.0,1.0,9.0,151.0
39176,2018-06-13,0.0,b'0',1.0,57.0,1.0,9.0,146.0
11789,2016-10-07,0.0,b'1',19.0,44.0,1.0,9.0,164.0
48734,2018-06-18,0.0,b'1',19.0,73.0,3.0,6.0,164.0
36350,2017-12-21,7092.198581560284,b'0',21.0,72.0,1.0,9.0,166.0
64047,2019-05-22,607.90273556231,b'1',21.0,52.0,1.0,9.0,166.0
75494,2019-12-11,1215.80547112462,b'1',11.0,50.0,2.0,9.0,156.0
49009,2018-07-24,1519.756838905775,b'0',30.0,51.0,2.0,6.0,175.0
64203,2019-05-30,0.0,b'1',19.0,44.0,3.0,9.0,164.0
48694,2018-06-05,0.0,b'1',3.0,52.0,2.0,9.0,148.0
74340,2019-11-27,4052.6849037487336,b'1',11.0,53.0,1.0,9.0,156.0
40502,2018-04-06,0.0,b'1',23.0,52.0,1.0,6.0,168.0
74620,2019-11-27,536.9807497467071,b'0',28.0,38.0,1.0,9.0,173.0
48161,2018-06-26,0.0,b'0',21.0,39.0,1.0,9.0,166.0
650,2016-03-16,911.854103343465,b'1',14.0,58.0,1.0,9.0,159.0
37823,2017-12-14,0.0,b'1',15.0,48.0,2.0,9.0,160.0
75819,2020-01-13,1215.80547112462,b'1',11.0,52.0,2.0,11.0,156.0
20874,2016-12-07,810.5369807497467,b'0',21.0,68.0,3.0,9.0,166.0
54386,2018-09-25,0.0,b'1',14.0,48.0,2.0,9.0,159.0
49357,2018-08-08,0.0,b'1',14.0,53.0,2.0,7.0,159.0
29100,2017-09-04,0.0,b'1',17.0,73.0,2.0,9.0,162.0
84109,2020-08-17,8105.369807497467,b'1',31.0,53.0,1.0,9.0,176.0
54986,2019-04-08,0.0,b'1',18.0,59.0,1.0,9.0,163.0
79267,2020-03-13,0.0,b'0',9.0,46.0,3.0,9.0,154.0
31101,2017-06-19,0.0,b'1',15.0,49.0,2.0,9.0,160.0
94071,2021-02-12,1215.80547112462,b'1',25.0,68.0,2.0,9.0,170.0
16640,2017-02-13,0.0,b'0',30.0,75.0,1.0,4.0,175.0
50684,2018-08-23,0.0,b'0',19.0,51.0,3.0,9.0,164.0
61240,2019-03-11,1266.4640324214793,b'0',1.0,68.0,1.0,9.0,146.0
94227,2020-11-26,0.0,b'1',11.0,53.0,1.0,9.0,156.0
89220,2020-11-13,1013.1712259371834,b'1',8.0,53.0,3.0,9.0,153.0
31470,2017-11-28,709.2198581560284,b'1',14.0,50.0,1.0,9.0,159.0
78651,2020-03-31,3546.099290780142,b'1',14.0,64.0,1.0,4.0,159.0
64727,2019-05-07,0.0,b'0',19.0,51.0,1.0,9.0,164.0
43795,2018-04-02,0.0,b'1',11.0,43.0,2.0,3.0,156.0
31740,2017-10-17,0.0,b'1',19.0,45.0,3.0,9.0,164.0
7952,2016-06-29,2085.1063829787236,b'1',14.0,61.0,4.0,9.0,159.0
75899,2020-06-30,810.5369807497467,b'1',22.0,66.0,2.0,9.0,167.0
93201,2020-12-14,0.0,b'1',15.0,75.0,1.0,9.0,160.0
68613,2019-10-23,0.0,b'1',15.0,51.0,1.0,9.0,160.0
71809,2020-02-14,2026.3424518743668,b'1',25.0,75.0,1.0,9.0,170.0
73212,2019-11-21,2026.3424518743668,b'1',15.0,53.0,1.0,8.0,160.0
10545,2016-07-22,1519.756838905775,b'1',23.0,49.0,3.0,9.0,168.0
90447,2020-11-25,0.0,b'0',1.0,71.0,1.0,9.0,146.0
77429,2020-02-19,2026.3424518743668,b'1',15.0,56.0,1.0,9.0,160.0
74114,2019-11-22,0.0,b'1',25.0,74.0,2.0,9.0,170.0
78000,2020-02-04,0.0,b'1',6.0,61.0,2.0,6.0,151.0
9939,2016-12-14,0.0,b'1',1.0,75.0,1.0,9.0,146.0
51777,2018-09-14,0.0,b'1',26.0,43.0,1.0,3.0,171.0
84778,2020-08-18,0.0,b'1',22.0,50.0,1.0,9.0,167.0
26375,2017-05-08,0.0,b'1',11.0,45.0,2.0,9.0,156.0
61371,2019-05-15,0.0,b'1',25.0,75.0,2.0,9.0,170.0
23364,2017-01-27,0.0,b'0',15.0,42.0,1.0,11.0,160.0
88310,2020-11-11,0.0,b'0',1.0,50.0,2.0,9.0,146.0
756,2016-01-05,3039.51367781155,b'1',16.0,72.0,2.0,9.0,161.0
30644,2017-06-20,2026.3424518743668,b'1',17.0,58.0,2.0,9.0,162.0
310,2016-01-15,3546.099290780142,b'0',16.0,73.0,2.0,9.0,161.0
69807,2019-11-06,0.0,b'1',19.0,48.0,2.0,8.0,164.0
30771,2017-07-18,20263.424518743668,b'1',1.0,53.0,1.0,1.0,146.0
38289,2017-11-22,5471.12462006079,b'1',16.0,75.0,1.0,9.0,161.0
3677,2016-06-29,5065.856129685917,b'0',21.0,55.0,3.0,3.0,166.0
59243,2019-04-22,0.0,b'0',21.0,71.0,1.0,6.0,166.0
26413,2017-05-08,1013.1712259371834,b'0',30.0,67.0,1.0,9.0,175.0
96086,2021-02-22,1519.756838905775,b'1',24.0,53.0,1.0,9.0,169.0
49399,2018-06-18,0.0,b'1',17.0,75.0,1.0,11.0,162.0
54838,2019-01-22,0.0,b'1',16.0,39.0,1.0,9.0,161.0
59370,2019-01-24,1519.756838905775,b'1',11.0,75.0,2.0,7.0,156.0
15388,2016-10-11,0.0,b'1',18.0,58.0,2.0,9.0,163.0
17994,2016-10-21,607.90273556231,b'1',10.0,48.0,2.0,9.0,155.0
33754,2017-08-23,0.0,b'0',19.0,45.0,1.0,3.0,164.0
6975,2017-03-28,506.5856129685917,b'1',25.0,55.0,1.0,8.0,170.0
49781,2018-07-12,0.0,b'1',24.0,59.0,1.0,9.0,169.0
30004,2017-06-02,0.0,b'1',24.0,71.0,1.0,10.0,169.0
83033,2020-07-07,2026.3424518743668,b'1',22.0,65.0,4.0,9.0,167.0
37853,2018-03-22,6686.930091185411,b'1',26.0,62.0,2.0,1.0,171.0
82158,2020-06-10,0.0,b'1',25.0,42.0,1.0,9.0,170.0
64423,2019-05-23,0.0,b'0',21.0,47.0,1.0,9.0,166.0
67255,2019-07-09,1671.7325227963527,b'0',8.0,48.0,1.0,13.0,153.0
12173,2016-11-04,3039.51367781155,b'1',28.0,54.0,2.0,11.0,173.0
68260,2019-10-18,0.0,b'1',15.0,56.0,1.0,9.0,160.0
90458,2020-12-01,1114.4883485309017,b'1',11.0,75.0,3.0,9.0,156.0
50321,2018-08-01,607.90273556231,b'1',31.0,59.0,2.0,9.0,176.0
18269,2016-11-17,0.0,b'1',1.0,49.0,2.0,9.0,146.0
50529,2018-07-26,0.0,b'1',19.0,48.0,3.0,9.0,164.0
29497,2017-08-14,911.854103343465,b'1',22.0,63.0,2.0,6.0,167.0
96681,2021-03-25,0.0,b'1',21.0,74.0,1.0,6.0,166.0
73370,2020-01-24,1013.1712259371834,b'1',8.0,75.0,3.0,9.0,153.0
91763,2020-11-18,0.0,b'1',25.0,73.0,2.0,9.0,170.0
18034,2017-01-04,6079.0273556231,b'0',17.0,75.0,2.0,9.0,162.0
56288,2018-12-19,0.0,b'0',19.0,49.0,3.0,9.0,164.0
76546,2020-01-22,0.0,b'1',15.0,51.0,1.0,9.0,160.0
86609,2020-10-14,1215.80547112462,b'1',6.0,46.0,2.0,3.0,151.0
53889,2018-10-05,0.0,b'0',25.0,69.0,1.0,9.0,170.0
11503,2016-06-24,0.0,b'1',19.0,70.0,3.0,9.0,164.0
5075,2016-06-14,5065.856129685917,b'1',14.0,72.0,2.0,6.0,159.0
71635,2019-12-09,2026.3424518743668,b'0',15.0,64.0,1.0,8.0,160.0
26447,2017-03-31,0.0,b'1',11.0,52.0,2.0,9.0,156.0
32552,2017-11-15,0.0,b'1',14.0,44.0,2.0,9.0,159.0
74229,2019-12-06,0.0,b'0',25.0,41.0,1.0,9.0,170.0
19549,2016-11-16,0.0,b'0',15.0,54.0,2.0,9.0,160.0
13256,2016-12-06,759.8784194528876,b'0',14.0,45.0,3.0,8.0,159.0
64428,2019-07-29,0.0,b'1',23.0,48.0,1.0,6.0,168.0
79068,2020-05-04,0.0,b'0',14.0,54.0,2.0,6.0,159.0
19896,2016-11-22,1418.4397163120568,b'1',16.0,51.0,6.0,9.0,161.0
33564,2017-09-04,2532.9280648429585,b'1',6.0,56.0,1.0,3.0,151.0
43800,2018-03-08,0.0,b'1',19.0,53.0,3.0,7.0,164.0
43928,2018-06-05,0.0,b'0',15.0,73.0,2.0,11.0,160.0
58672,2019-01-15,2127.659574468085,b'1',28.0,45.0,1.0,6.0,173.0
68723,2019-12-09,0.0,b'0',6.0,47.0,2.0,6.0,151.0
62056,2019-03-27,0.0,b'1',26.0,43.0,3.0,9.0,171.0
17383,2017-01-16,2026.3424518743668,b'0',6.0,63.0,3.0,6.0,151.0
98073,2021-03-02,2512.664640324215,b'0',14.0,53.0,1.0,9.0,159.0
78273,2020-03-17,0.0,b'1',2.0,75.0,2.0,9.0,147.0
51068,2018-07-20,0.0,b'1',14.0,51.0,1.0,9.0,159.0
81371,2020-04-22,0.0,b'1',31.0,51.0,1.0,9.0,176.0
2427,2016-02-11,709.2198581560284,b'1',23.0,75.0,1.0,9.0,168.0
36780,2017-11-29,0.0,b'1',25.0,58.0,2.0,9.0,170.0
59031,2019-08-28,0.0,b'1',15.0,65.0,3.0,9.0,160.0
20158,2017-02-03,0.0,b'1',14.0,37.0,1.0,6.0,159.0
71822,2019-10-09,455.9270516717325,b'1',9.0,45.0,1.0,9.0,154.0
35625,2017-09-29,0.0,b'1',6.0,67.0,3.0,9.0,151.0
49850,2018-08-01,0.0,b'0',15.0,60.0,1.0,9.0,160.0
17752,2016-12-02,0.0,b'1',1.0,50.0,1.0,9.0,146.0
30509,2017-06-12,0.0,b'1',24.0,53.0,3.0,10.0,169.0
88616,2020-11-09,0.0,b'1',10.0,60.0,2.0,9.0,155.0
79328,2020-03-25,0.0,b'1',3.0,47.0,1.0,11.0,148.0
60306,2019-02-25,0.0,b'1',25.0,54.0,2.0,9.0,170.0
61643,2019-03-13,20263.424518743668,b'1',21.0,67.0,3.0,9.0,166.0
64816,2019-07-04,0.0,b'0',15.0,40.0,1.0,6.0,160.0
91003,2020-12-10,0.0,b'1',23.0,55.0,2.0,9.0,168.0
51755,2018-09-19,861.1955420466059,b'1',19.0,54.0,4.0,7.0,164.0
3251,2016-01-25,1013.1712259371834,b'0',21.0,53.0,1.0,9.0,166.0
86930,2020-10-07,0.0,b'1',14.0,67.0,2.0,6.0,159.0
19528,2017-02-17,1215.80547112462,b'0',30.0,63.0,3.0,5.0,175.0
91895,2020-11-13,0.0,b'1',13.0,43.0,1.0,9.0,158.0
69263,2019-08-14,2532.9280648429585,b'0',23.0,56.0,1.0,9.0,168.0
2493,2016-02-17,0.0,b'1',19.0,62.0,3.0,7.0,164.0
81535,2020-06-19,0.0,b'1',4.0,67.0,3.0,6.0,149.0
28749,2017-08-15,3039.51367781155,b'1',1.0,63.0,3.0,8.0,146.0
34898,2017-12-27,506.5856129685917,b'1',10.0,51.0,1.0,9.0,155.0
43391,2018-02-20,0.0,b'0',1.0,55.0,1.0,9.0,146.0
13381,2016-09-30,0.0,b'0',6.0,49.0,2.0,6.0,151.0
26226,2017-03-31,0.0,b'1',11.0,59.0,2.0,9.0,156.0
44084,2018-04-05,0.0,b'0',3.0,57.0,1.0,9.0,148.0
58909,2019-04-16,658.5612968591691,b'0',3.0,75.0,1.0,9.0,148.0
56072,2018-10-29,0.0,b'1',22.0,47.0,2.0,8.0,167.0
82278,2020-07-16,0.0,b'1',24.0,75.0,2.0,9.0,169.0
4976,2016-03-11,0.0,b'0',18.0,45.0,3.0,9.0,163.0
5626,2016-04-25,0.0,b'0',9.0,74.0,2.0,9.0,154.0
26749,2017-04-07,0.0,b'1',19.0,67.0,4.0,9.0,164.0
48050,2018-06-18,0.0,b'1',14.0,61.0,1.0,6.0,159.0
97960,2021-04-07,1519.756838905775,b'1',22.0,69.0,1.0,9.0,167.0
9960,2016-09-05,962.5126646403243,b'1',11.0,46.0,1.0,9.0,156.0
21933,2017-01-30,0.0,b'1',14.0,58.0,4.0,9.0,159.0
36534,2017-11-14,0.0,b'1',23.0,53.0,2.0,6.0,168.0
55030,2018-10-12,0.0,b'1',32.0,49.0,3.0,9.0,177.0
97548,2021-04-12,0.0,b'1',1.0,50.0,1.0,9.0,146.0
28706,2017-05-17,0.0,b'1',19.0,41.0,3.0,9.0,164.0
53831,2018-09-13,1215.80547112462,b'1',11.0,47.0,2.0,9.0,156.0
86288,2020-08-20,0.0,b'1',16.0,68.0,1.0,9.0,161.0
5951,2016-04-26,2026.3424518743668,b'1',25.0,54.0,1.0,9.0,170.0
73938,2019-12-05,1621.0739614994934,b'1',30.0,45.0,1.0,4.0,175.0
13473,2016-09-28,0.0,b'1',14.0,44.0,1.0,9.0,159.0
78177,2020-03-17,0.0,b'1',14.0,61.0,1.0,6.0,159.0
96021,2021-02-14,1773.049645390071,b'1',22.0,50.0,1.0,9.0,167.0
60951,2019-03-11,0.0,b'1',19.0,43.0,1.0,9.0,164.0
64117,2019-04-16,0.0,b'1',14.0,61.0,1.0,9.0,159.0
8696,2016-05-09,861.1955420466059,b'0',2.0,63.0,3.0,6.0,147.0
70703,2019-09-30,0.0,b'0',27.0,46.0,1.0,9.0,172.0
60853,2019-05-13,0.0,b'1',24.0,67.0,3.0,6.0,169.0
78768,2020-04-21,0.0,b'1',14.0,74.0,3.0,9.0,159.0
31467,2017-07-31,12488.752786220872,b'1',19.0,71.0,2.0,9.0,164.0
13341,2016-08-04,0.0,b'1',24.0,70.0,1.0,9.0,169.0
30922,2017-08-31,0.0,b'1',2.0,49.0,2.0,11.0,147.0
34275,2017-12-13,1215.80547112462,b'1',26.0,75.0,2.0,1.0,171.0
17832,2016-12-01,3039.51367781155,b'1',31.0,73.0,1.0,9.0,176.0
95438,2021-01-22,2532.9280648429585,b'1',1.0,59.0,1.0,9.0,146.0
84007,2020-08-25,0.0,b'1',19.0,50.0,3.0,3.0,164.0
89726,2020-10-15,0.0,b'1',22.0,73.0,1.0,9.0,167.0
10518,2016-09-09,2026.3424518743668,b'1',19.0,58.0,2.0,6.0,164.0
72698,2019-11-20,0.0,b'1',15.0,73.0,1.0,9.0,160.0
32467,2017-08-28,0.0,b'0',2.0,48.0,3.0,3.0,147.0
94635,2020-12-01,0.0,b'1',19.0,71.0,1.0,9.0,164.0
93016,2020-12-15,0.0,b'1',6.0,63.0,3.0,9.0,151.0
50836,2018-10-22,0.0,b'0',30.0,62.0,1.0,9.0,175.0
91407,2020-11-12,0.0,b'1',19.0,64.0,3.0,9.0,164.0
12216,2016-07-26,810.5369807497467,b'1',6.0,49.0,1.0,6.0,151.0
24031,2017-03-29,0.0,b'0',1.0,58.0,1.0,9.0,146.0
42577,2018-03-14,0.0,b'1',19.0,47.0,2.0,9.0,164.0
80305,2020-06-03,1215.80547112462,b'0',17.0,63.0,1.0,9.0,162.0
25266,2017-03-22,0.0,b'0',9.0,42.0,2.0,9.0,154.0
61098,2019-05-31,0.0,b'1',6.0,52.0,1.0,9.0,151.0
81015,2020-06-17,0.0,b'1',14.0,67.0,1.0,6.0,159.0
81691,2020-05-13,0.0,b'1',24.0,45.0,1.0,10.0,169.0
68267,2019-09-19,0.0,b'0',30.0,66.0,1.0,9.0,175.0
85778,2020-09-25,243.08206686930092,b'0',23.0,75.0,3.0,9.0,168.0
89741,2020-11-25,1215.80547112462,b'1',15.0,48.0,1.0,9.0,160.0
80691,2020-04-20,0.0,b'1',7.0,51.0,1.0,9.0,152.0
86663,2020-09-30,1519.756838905775,b'1',28.0,46.0,2.0,9.0,173.0
13504,2016-09-02,861.1955420466059,b'1',5.0,48.0,1.0,9.0,150.0
16170,2016-11-09,4052.6849037487336,b'1',21.0,75.0,1.0,9.0,166.0
57188,2018-12-03,3039.51367781155,b'1',9.0,75.0,2.0,9.0,154.0
35256,2017-09-20,354.6099290780142,b'0',9.0,65.0,3.0,9.0,154.0
63766,2019-04-30,3546.099290780142,b'1',11.0,56.0,1.0,8.0,156.0
87219,2020-10-14,2026.3424518743668,b'0',17.0,70.0,1.0,9.0,162.0
23851,2017-02-09,1925.0253292806485,b'0',9.0,66.0,3.0,9.0,154.0
80360,2020-04-06,0.0,b'1',1.0,73.0,1.0,11.0,146.0
53577,2018-10-05,1519.756838905775,b'1',17.0,56.0,1.0,8.0,162.0
16711,2017-01-04,3039.51367781155,b'1',7.0,63.0,2.0,1.0,152.0
85790,2020-09-21,9625.126646403241,b'1',9.0,54.0,1.0,9.0,154.0
84454,2020-08-28,1925.0253292806485,b'0',17.0,52.0,1.0,9.0,162.0
24997,2017-06-02,0.0,b'1',13.0,66.0,3.0,9.0,158.0
21373,2017-02-24,1114.4883485309017,b'0',13.0,58.0,5.0,9.0,158.0
64516,2019-05-02,0.0,b'1',23.0,53.0,3.0,9.0,168.0
88373,2020-11-13,0.0,b'1',1.0,46.0,1.0,9.0,146.0
79954,2020-04-17,658.5612968591691,b'0',6.0,50.0,1.0,9.0,151.0
9793,2016-11-03,2026.3424518743668,b'1',11.0,70.0,2.0,9.0,156.0
56089,2018-11-26,0.0,b'0',1.0,53.0,2.0,9.0,146.0
32849,2017-09-26,0.0,b'1',4.0,62.0,2.0,4.0,149.0
30106,2017-09-28,2532.9280648429585,b'1',12.0,74.0,1.0,9.0,157.0
5388,2016-06-08,1013.1712259371834,b'1',19.0,40.0,1.0,9.0,164.0
78027,2020-03-31,2532.9280648429585,b'1',18.0,75.0,1.0,6.0,163.0
85683,2020-09-29,1215.80547112462,b'1',30.0,54.0,1.0,9.0,175.0
87784,2020-10-12,4052.6849037487336,b'1',15.0,49.0,1.0,9.0,160.0
70524,2019-11-27,0.0,b'1',19.0,61.0,3.0,9.0,164.0
80179,2020-05-21,0.0,b'1',6.0,48.0,1.0,9.0,151.0
2239,2016-01-21,0.0,b'1',15.0,63.0,1.0,4.0,160.0
97356,2021-03-17,0.0,b'0',7.0,54.0,1.0,9.0,152.0
10088,2016-08-30,0.0,b'1',1.0,56.0,1.0,9.0,146.0
72430,2019-10-21,709.2198581560284,b'1',14.0,64.0,3.0,6.0,159.0
42641,2018-02-28,1519.756838905775,b'1',21.0,46.0,1.0,9.0,166.0
46975,2018-08-08,0.0,b'0',23.0,49.0,1.0,6.0,168.0
11426,2016-07-11,3039.51367781155,b'1',23.0,64.0,2.0,6.0,168.0
60436,2019-05-13,506.5856129685917,b'0',22.0,46.0,1.0,9.0,167.0
20747,2017-01-05,0.0,b'1',4.0,66.0,1.0,6.0,149.0
98795,2021-04-29,0.0,b'1',1.0,59.0,2.0,9.0,146.0
73682,2019-11-26,0.0,b'1',25.0,40.0,1.0,9.0,170.0
18552,2017-06-05,0.0,b'1',15.0,63.0,2.0,9.0,160.0
79224,2020-05-04,0.0,b'1',20.0,60.0,1.0,11.0,165.0
95123,2020-12-11,0.0,b'1',14.0,52.0,2.0,9.0,159.0
94742,2021-02-13,6079.0273556231,b'0',11.0,44.0,1.0,6.0,156.0
92028,2020-12-31,0.0,b'0',14.0,45.0,1.0,9.0,159.0
31485,2017-11-08,0.0,b'1',1.0,76.0,1.0,9.0,146.0
43449,2018-02-21,3951.367781155015,b'0',18.0,75.0,2.0,9.0,163.0
78174,2020-04-02,2026.3424518743668,b'1',24.0,64.0,1.0,9.0,169.0
4846,2016-03-03,810.5369807497467,b'1',7.0,69.0,2.0,9.0,152.0
83522,2020-08-12,5065.856129685917,b'1',11.0,68.0,2.0,9.0,156.0
14755,2016-11-18,0.0,b'1',19.0,51.0,3.0,3.0,164.0
29942,2017-07-19,0.0,b'1',19.0,59.0,3.0,9.0,164.0
30657,2017-06-22,0.0,b'1',26.0,56.0,1.0,6.0,171.0
51807,2019-01-23,1519.756838905775,b'1',26.0,53.0,2.0,8.0,171.0
38919,2018-03-05,1519.756838905775,b'1',24.0,75.0,3.0,9.0,169.0
49386,2018-06-28,0.0,b'1',22.0,47.0,1.0,3.0,167.0
37649,2018-07-09,0.0,b'1',19.0,67.0,3.0,9.0,164.0
20115,2017-02-21,0.0,b'1',5.0,74.0,1.0,8.0,150.0
66544,2019-07-09,1823.70820668693,b'1',22.0,69.0,2.0,9.0,167.0
40242,2018-03-20,3546.099290780142,b'1',14.0,62.0,2.0,9.0,159.0
56592,2019-01-30,8105.369807497467,b'1',13.0,74.0,1.0,11.0,158.0
28418,2017-12-15,0.0,b'0',1.0,48.0,1.0,5.0,146.0
6882,2016-07-14,15197.568389057751,b'1',19.0,48.0,2.0,8.0,164.0
33679,2017-08-16,0.0,b'1',11.0,49.0,2.0,9.0,156.0
4845,2016-06-21,0.0,b'0',31.0,41.0,1.0,9.0,176.0
64057,2019-06-28,1823.70820668693,b'0',21.0,46.0,2.0,1.0,166.0
86865,2020-09-23,2026.3424518743668,b'1',22.0,73.0,1.0,9.0,167.0
24888,2017-03-22,0.0,b'0',22.0,58.0,2.0,9.0,167.0
77795,2020-03-27,0.0,b'0',22.0,62.0,1.0,9.0,167.0
47403,2018-08-14,0.0,b'0',3.0,51.0,1.0,9.0,148.0
32987,2017-11-28,0.0,b'0',1.0,46.0,1.0,6.0,146.0
48411,2018-06-25,0.0,b'1',14.0,60.0,2.0,6.0,159.0
82583,2020-07-21,0.0,b'1',1.0,54.0,1.0,9.0,146.0
15901,2017-02-13,0.0,b'0',15.0,49.0,2.0,9.0,160.0
60000,2019-02-25,0.0,b'1',2.0,43.0,2.0,6.0,147.0
792,2016-04-25,0.0,b'0',31.0,66.0,3.0,9.0,176.0
77239,2020-02-17,10131.712259371834,b'0',14.0,58.0,1.0,9.0,159.0
37624,2017-12-22,0.0,b'1',14.0,71.0,1.0,9.0,159.0
27969,2017-06-27,5065.856129685917,b'1',14.0,61.0,3.0,6.0,159.0
80642,2020-06-01,0.0,b'0',6.0,71.0,3.0,9.0,151.0
68396,2019-07-22,0.0,b'1',19.0,57.0,4.0,9.0,164.0
82439,2020-06-26,0.0,b'1',19.0,47.0,4.0,9.0,164.0
83456,2020-06-29,35460.99290780142,b'0',1.0,72.0,2.0,9.0,146.0
17193,2016-11-28,0.0,b'1',18.0,52.0,2.0,6.0,163.0
82866,2020-06-05,0.0,b'1',17.0,74.0,2.0,9.0,162.0
28049,2017-09-07,303.951367781155,b'1',10.0,46.0,1.0,9.0,155.0
19469,2016-11-16,0.0,b'1',22.0,53.0,1.0,9.0,167.0
25995,2017-05-23,4052.6849037487336,b'1',27.0,40.0,2.0,6.0,172.0
31,2016-05-03,997.9736575481256,b'1',1.0,60.0,1.0,9.0,146.0
63507,2019-04-08,0.0,b'1',28.0,50.0,1.0,9.0,173.0
14685,2016-10-05,8105.369807497467,b'1',23.0,74.0,2.0,6.0,168.0
73333,2019-11-21,0.0,b'1',19.0,69.0,3.0,9.0,164.0
66984,2019-06-25,0.0,b'0',21.0,49.0,1.0,9.0,166.0
15937,2016-09-15,0.0,b'1',19.0,47.0,1.0,3.0,164.0
86808,2020-10-20,0.0,b'0',15.0,29.0,1.0,7.0,160.0
98115,2021-03-18,0.0,b'1',15.0,51.0,1.0,6.0,160.0
45405,2018-04-07,506.5856129685917,b'1',6.0,43.0,1.0,3.0,151.0
21574,2017-03-24,0.0,b'0',1.0,70.0,1.0,9.0,146.0
61649,2019-03-20,0.0,b'0',22.0,42.0,1.0,9.0,167.0
87424,2020-10-14,0.0,b'0',1.0,46.0,2.0,9.0,146.0
32588,2017-07-26,0.0,b'0',1.0,52.0,1.0,9.0,146.0
15844,2016-09-19,0.0,b'0',19.0,75.0,3.0,3.0,164.0
77276,2020-03-10,1215.80547112462,b'1',28.0,43.0,3.0,6.0,173.0
45987,2018-04-17,1013.1712259371834,b'1',11.0,71.0,2.0,9.0,156.0
72312,2020-01-13,0.0,b'1',20.0,69.0,1.0,9.0,165.0
17691,2016-11-18,0.0,b'1',25.0,44.0,2.0,9.0,170.0
67428,2020-03-18,0.0,b'1',31.0,49.0,2.0,9.0,176.0
90153,2020-11-05,0.0,b'1',1.0,46.0,1.0,9.0,146.0
44209,2018-08-08,0.0,b'0',23.0,58.0,2.0,9.0,168.0
29571,2017-07-05,0.0,b'1',25.0,43.0,1.0,9.0,170.0
8769,2016-08-04,0.0,b'1',1.0,50.0,1.0,9.0,146.0
9080,2016-06-14,0.0,b'0',9.0,65.0,3.0,9.0,154.0
86482,2020-10-01,1823.70820668693,b'1',9.0,61.0,4.0,9.0,154.0
22574,2017-01-09,0.0,b'1',1.0,71.0,3.0,9.0,146.0
9435,2016-05-27,506.5856129685917,b'0',10.0,58.0,2.0,9.0,155.0
24164,2017-05-30,0.0,b'0',15.0,75.0,2.0,9.0,160.0
91254,2020-12-08,0.0,b'0',1.0,46.0,2.0,9.0,146.0
34124,2017-08-25,0.0,b'0',14.0,44.0,1.0,9.0,159.0
50022,2018-06-28,0.0,b'0',1.0,44.0,1.0,9.0,146.0
75227,2020-03-03,2532.9280648429585,b'1',6.0,58.0,2.0,9.0,151.0
16391,2016-12-27,455.9270516717325,b'0',5.0,69.0,3.0,9.0,150.0
75883,2020-01-03,1418.4397163120568,b'1',17.0,59.0,1.0,1.0,162.0
41746,2018-07-10,0.0,b'0',1.0,53.0,2.0,9.0,146.0
63319,2019-05-22,0.0,b'1',24.0,58.0,1.0,4.0,169.0
66174,2019-10-21,795.3394123606889,b'0',9.0,49.0,1.0,3.0,154.0
97196,2021-03-18,0.0,b'1',22.0,51.0,2.0,9.0,167.0
14055,2016-09-07,8105.369807497467,b'0',23.0,60.0,2.0,9.0,168.0
47566,2018-06-28,1215.80547112462,b'0',13.0,75.0,1.0,9.0,158.0
52630,2018-08-21,0.0,b'1',1.0,74.0,1.0,9.0,146.0
6855,2016-04-15,0.0,b'1',19.0,43.0,1.0,3.0,164.0
4033,2016-04-19,607.90273556231,b'0',30.0,46.0,1.0,13.0,175.0
6173,2016-08-23,0.0,b'0',23.0,46.0,1.0,6.0,168.0
10068,2016-05-30,1165.146909827761,b'0',21.0,75.0,2.0,3.0,166.0
40774,2018-02-08,0.0,b'1',19.0,53.0,1.0,9.0,164.0
11231,2016-06-29,0.0,b'1',9.0,56.0,2.0,9.0,154.0
17671,2017-03-01,0.0,b'0',3.0,67.0,1.0,9.0,148.0
55057,2018-10-15,0.0,b'0',26.0,70.0,2.0,9.0,171.0
22228,2017-10-12,1823.70820668693,b'1',19.0,51.0,3.0,3.0,164.0
26889,2017-04-17,911.854103343465,b'1',13.0,67.0,1.0,6.0,158.0
17556,2016-11-17,0.0,b'1',19.0,63.0,4.0,3.0,164.0
40535,2018-02-14,0.0,b'1',28.0,74.0,2.0,9.0,173.0
62302,2019-04-04,0.0,b'0',1.0,48.0,1.0,11.0,146.0
5401,2016-04-07,0.0,b'1',19.0,45.0,1.0,3.0,164.0
34993,2018-08-27,0.0,b'1',18.0,58.0,2.0,9.0,163.0
41651,2018-01-25,0.0,b'1',11.0,45.0,2.0,9.0,156.0
32817,2018-03-14,0.0,b'1',7.0,58.0,1.0,11.0,152.0
71536,2019-10-25,0.0,b'1',27.0,44.0,2.0,9.0,172.0
83202,2020-07-17,0.0,b'0',1.0,67.0,1.0,9.0,146.0
